cod_estd,secuencial,tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad,pais_esc,lug_esc
esi,010007394,Salida,Extranjero,2018,Enero,1,Hombre,China,Asia Oriental,Asia,Vía Aérea,Residencia,China,Asia Oriental,Asia,Shanghai,China,Asia Oriental,Asia,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,48,Países Bajos,Amsterdam
esi,010007395,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Chicago Illinois,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Panamá,Panamá City
esi,010007396,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Amas de casa,54,Panamá,Panamá City
esi,010007397,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Chicago Illinois,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,28,Panamá,Panamá City
esi,010007398,Entrada,Extranjero,2018,Enero,1,Hombre,Perú,América del Sur,América,Vía Aérea, Turismo,Italia,Europa Meridional,Europa,Milán,Italia,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,26,España,Madrid
esi,010007399,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Canadá,América del Septentrional,América,Burlington,Canadá,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,44,Estados Unidos de América,Miami Florida
esi,010007400,Entrada,Extranjero,2018,Enero,1,Mujer,Colombia,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-V,Amas de casa,59,Panamá,Panamá City
esi,010007401,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Jubilados y pensionistas,66,Panamá,Panamá City
esi,010007402,Entrada,Extranjero,2018,Enero,1,Mujer,Brasil,América del Sur,América,Vía Aérea, Turismo,Brasil,América del Sur,América,Sao Paulo,Brasil,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,10,Colombia,Bogotá Dc
esi,010007403,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Estudios,Alemania,Europa Occidental,Europa,Mannheim,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Asistentes de venta de tiendas y almacenes,28,España,Madrid
esi,010007404,Salida,Extranjero,2018,Enero,1,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Canadá,América del Septentrional,América,Toronto,Canadá,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,16,Estados Unidos de América,Houston Texas
esi,010007405,Salida,Extranjero,2018,Enero,1,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Cuba,"América, El Caribe",América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante 12-XI,Medicos generales,47,Panamá,Panamá City
esi,010007406,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,27,Estados Unidos de América,New York New York
esi,010007407,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Ingenieros no clasificados bajo otros epigrafes,30,Estados Unidos de América,Dallas Texas
esi,010007408,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Sin Especificar,Menores de edad,16,Estados Unidos de América,Fort Lauderdale Florida
esi,010007409,Entrada,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Eventos,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante Tripulante,"Capitanes, oficiales de cubierta y practicos",30,Estados Unidos de América,Miami Florida
esi,010007410,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,19,Estados Unidos de América,Miami Florida
esi,010007411,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,77,Estados Unidos de América,New York New York
esi,010007412,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Nueva Zelanda,Australia y Nueva Zelandia,Oceanía,Hamilton,Nueva Zelanda,Australia y Nueva Zelandia,Oceanía,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,55,Estados Unidos de América,Fort Lauderdale Florida
esi,010007413,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Profesores de formacion profesional,31,Estados Unidos de América,Miami Florida
esi,010007414,Salida,Extranjero,2018,Enero,1,Mujer,Colombia,América del Sur,América,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Colombia,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,35,Chile,Santiago
esi,010007415,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,23,Estados Unidos de América,Fort Lauderdale Florida
esi,010007416,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,47,Colombia,Bogotá Dc
esi,010007417,Entrada,Extranjero,2018,Enero,1,Mujer,Perú,América del Sur,América,Vía Aérea, Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Amas de casa,49,Perú,Lima
esi,010007418,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,10,Estados Unidos de América,Miami Florida
esi,010007419,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Otros,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,"Capitanes, oficiales de cubierta y practicos",25,Estados Unidos de América,New York New York
esi,010007420,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea, Turismo,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,19,Chile,Santiago
esi,010007421,Salida,Extranjero,2018,Enero,1,Hombre,Vietnam,Asia Asia Sudoriental,Asia,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,54,Estados Unidos de América,Fort Lauderdale Florida
esi,010007422,Salida,Extranjero,2018,Enero,1,Mujer,Panamá,América Central,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Panamá,América Central,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante Tripulante,Auxiliares de servicios de abordo,25,Panamá,Panamá City
esi,010007423,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Medicos generales,46,Estados Unidos de América,Dallas Texas
esi,010007424,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Otros,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Economistas,53,Chile,Santiago
esi,010007425,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,65,España,Madrid
esi,010007426,Salida,Extranjero,2018,Enero,1,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Cuba,"América, El Caribe",América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Medicos generales,56,Panamá,Panamá City
esi,010007427,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Charlotte North Carolina,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,27,Estados Unidos de América,Miami Florida
esi,010007428,Salida,Extranjero,2018,Enero,1,Mujer,Alemania,Europa Occidental,Europa,Vía Aérea,Residencia,Alemania,Europa Occidental,Europa,Augsburg,Alemania,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,66,Países Bajos,Amsterdam
esi,010007429,Entrada,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Estudiantes,38,Estados Unidos de América,Atlanta Georgia
esi,010007430,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,El Salvador,América Central,América,Nueva San Salvador,Guatemala,América Central,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Otros miembros de las fuerzas armadas,34,El Salvador,San Salvador
esi,010007431,Salida,Extranjero,2018,Enero,1,Hombre,Panamá,América Central,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Panamá,América Central,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,6,Panamá,Panamá City
esi,010007432,Salida,Extranjero,2018,Enero,1,Mujer,Brasil,América del Sur,América,Vía Aérea,Residencia,Brasil,América del Sur,América,Sao Paulo,Brasil,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,27,Perú,Lima
esi,010007433,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,52,España,Madrid
esi,010007434,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Italia,Europa Meridional,Europa,Milán,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,25,Países Bajos,Amsterdam
esi,010007435,Entrada,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,11,Estados Unidos de América,Atlanta Georgia
esi,010007436,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Asesores financieros y en inversiones,29,España,Madrid
esi,010007437,Salida,Extranjero,2018,Enero,1,Hombre,Canadá,América del Septentrional,América,Vía Aérea,Residencia,Canadá,América del Septentrional,América,Burlington,Canadá,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,8,Estados Unidos de América,Miami Florida
esi,010007438,Salida,Extranjero,2018,Enero,1,Hombre,China,Asia Oriental,Asia,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,China,Asia Oriental,Asia,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,8,España,Madrid
esi,010007439,Entrada,Extranjero,2018,Enero,1,Mujer,Argentina,América del Sur,América,Vía Aérea,Residencia,Brasil,América del Sur,América,Sao Bernardo Do Campo Sao Paulo,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Amas de casa,55,Perú,Lima
esi,010007440,Salida,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Guatemala,América Central,América,Guatemala,Guatemala,América Central,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Amas de casa,35,El Salvador,San Salvador
esi,010007441,Entrada,Extranjero,2018,Enero,1,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-V,Profesores de formacion profesional,40,Perú,Lima
esi,010007442,Salida,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Otros,Panamá,América Central,América,Panamá City,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,79,Panamá,Panamá City
esi,010007443,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,26,Panamá,Panamá City
esi,010007444,Entrada,Extranjero,2018,Enero,1,Hombre,Brasil,América del Sur,América,Vía Aérea, Turismo,Brasil,América del Sur,América,Sao Paulo,Brasil,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Estudiantes,22,Colombia,Bogotá Dc
esi,010007445,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Profesores de formacion profesional,33,El Salvador,San Salvador
esi,010007446,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Camareros de mesas,34,España,Madrid
esi,010007447,Salida,Extranjero,2018,Enero,1,Hombre,Panamá,América Central,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Panamá,América Central,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,2,Panamá,Panamá City
esi,010007448,Salida,Extranjero,2018,Enero,1,Mujer,Panamá,América Central,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Panamá,América Central,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,37,Panamá,Panamá City
esi,010007449,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Otros,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,42,Estados Unidos de América,Atlanta Georgia
esi,010007450,Entrada,Extranjero,2018,Enero,1,Hombre,Camerún,África Central,África,Vía Aérea, Turismo,Perú,América del Sur,América,Lima,Camerún,África Central,África,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,24,Perú,Lima
esi,010007451,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Eventos,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,57,España,Madrid
esi,010007452,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Secretarios (generales),63,Estados Unidos de América,Atlanta Georgia
esi,010007453,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Jubilados y pensionistas,60,Estados Unidos de América,New York New York
esi,010007454,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Eventos,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Sin Especificar,Menores de edad,19,Panamá,Panamá City
esi,010007455,Salida,Extranjero,2018,Enero,1,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Colombia,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,27,Colombia,Bogotá Dc
esi,010007456,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Estudios,Estados Unidos de América,América del Septentrional,América,Chicago Illinois,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Estudiantes,21,Estados Unidos de América,Miami Florida
esi,010007457,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,12,Estados Unidos de América,New York New York
esi,010007458,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,9,Perú,Lima
esi,010007459,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,53,España,Madrid
esi,010007460,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Otros,México,América Central,América,Tijuana,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Agronomos y afines,51,México,Mexico City
esi,010007461,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,41,Perú,Lima
esi,010007462,Entrada,Extranjero,2018,Enero,1,Mujer,Colombia,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,66,España,Madrid
esi,010007463,Salida,Extranjero,2018,Enero,1,Mujer,República Dominicana,"América, El Caribe",América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Ingenieros en telecomunicaciones,27,Estados Unidos de América,Dallas Texas
esi,010007464,Salida,Extranjero,2018,Enero,1,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Bolivia,América del Sur,América,La Paz,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Profesores de formacion profesional,44,Perú,Lima
esi,010007465,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,70,Estados Unidos de América,Atlanta Georgia
esi,010007466,Salida,Extranjero,2018,Enero,1,Hombre,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,China,Asia Oriental,Asia,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Comerciantes de tiendas,45,España,Madrid
esi,010007467,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,9,Estados Unidos de América,Miami Florida
esi,010007468,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Raleigh North Carolina,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-DEP,Profesionales de la ensenanza no clasificados bajo otros epigrafes,30,Estados Unidos de América,Atlanta Georgia
esi,010007469,Salida,Extranjero,2018,Enero,1,Mujer,Cuba,"América, El Caribe",América,Vía Aérea, Turismo,Cuba,"América, El Caribe",América,La Habana,Venezuela,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante RT-UNA,Dentistas,44,Panamá,Panamá City
esi,010007470,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Los Ángeles California,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Estudiantes,23,El Salvador,San Salvador
esi,010007471,Entrada,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,70,Estados Unidos de América,Atlanta Georgia
esi,010007472,Salida,Extranjero,2018,Enero,1,Mujer,Italia,Europa Meridional,Europa,Vía Aérea,Residencia,Italia,Europa Meridional,Europa,Bologna,Italia,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Sin Especificar,Menores de edad,10,Países Bajos,Amsterdam
esi,010007473,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Eventos,Estados Unidos de América,América del Septentrional,América,Rochester Minnesota,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,31,Panamá,Panamá City
esi,010007474,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Puerto Rico,"América, El Caribe",América,San Juan,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,59,Panamá,Panamá City
